date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2021-06-20,151506.0,2925.8162,2004.0,38.70035,146.0,2.818,50.0,0.9701,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,20,True,True,True
2021-06-21,151900.0,2933.425,2006.0,38.738976,137.0,2.644,50.0,1.023,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,21,True,True,True
2021-06-22,152545.0,2945.8809,2007.0,38.75829,135.0,2.605,50.0,1.0859,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,22,True,True,True
2021-06-23,153155.0,2957.661,2008.0,38.7776,146.0,2.818,50.0,1.1178,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,23,True,True,True
2021-06-24,153789.0,2969.9045,2009.0,38.79691,141.0,2.721,50.0,1.1508,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,24,True,True,True
2021-06-25,154457.0,2982.8047,2012.0,38.854847,143.0,2.76,50.0,1.1776,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,25,True,True,True
2021-06-26,155071.0,2994.6619,2013.0,38.874157,149.0,2.876,50.0,1.185,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,26,True,True,True
2021-06-27,155572.0,3004.337,2015.0,38.91278,147.0,2.837,50.0,1.1847,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,27,True,True,True
2021-06-28,156167.0,3015.8274,2017.0,38.951405,141.0,2.721,50.0,1.2072,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,28,True,True,True
2021-06-29,156961.0,3031.1606,2018.0,38.970715,152.0,2.933,50.0,1.202,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,29,True,True,True
2021-06-30,157722.0,3045.857,2021.0,39.02865,149.0,2.876,50.0,1.203,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,6,30,True,True,True
2021-07-01,158548.0,3061.808,2024.0,39.086586,144.0,2.779,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,1,True,True,True
2021-07-02,159342.0,3077.1416,2025.0,39.105896,145.0,2.798,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,2,True,True,True
2021-07-03,160084.0,3091.4707,2026.0,39.125206,144.0,2.779,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,3,True,True,True
2021-07-04,160795.0,3105.2012,2028.0,39.16383,143.0,2.76,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,4,True,True,True
2021-07-05,161541.0,3119.6077,2032.0,39.241077,139.0,2.683,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,5,True,True,True
2021-07-06,162753.0,3143.0132,2033.0,39.260387,144.0,2.779,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,6,True,True,True
2021-07-07,164028.0,3167.6355,2034.0,39.2797,155.0,2.991,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,7,True,True,True
2021-07-08,165344.0,3193.0496,2036.0,39.31832,153.0,2.953,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,8,True,True,True
2021-07-09,166722.0,3219.661,2038.0,39.356945,148.0,2.856,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,9,True,True,True
2021-07-10,168046.0,3245.2292,2043.0,39.453503,148.0,2.856,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,10,True,True,True
2021-07-11,169146.0,3266.472,2044.0,39.472816,145.0,2.798,36.57,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,11,True,True,True
2021-07-12,170296.0,3288.6804,2046.0,39.51144,138.0,2.663,45.37,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,12,True,True,True
2021-07-13,171911.0,3319.8684,2048.0,39.55006,146.0,2.818,45.37,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,13,True,True,True
2021-07-14,173510.0,3350.7476,2050.0,39.588684,163.0,3.146,45.37,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,14,True,True,True
2021-07-15,175046.0,3380.4102,2051.0,39.607998,167.0,3.223,49.07,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,15,True,True,True
2021-07-16,176500.0,3408.4893,2055.0,39.68524,171.0,3.3,49.07,1.1918,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,16,True,True,True
2021-07-17,177951.0,3436.5103,2057.0,39.723866,185.0,3.57,49.07,1.1886,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,17,True,True,True
2021-07-18,179203.0,3460.6882,2058.0,39.743176,187.0,3.609,49.07,1.182,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,18,True,True,True
2021-07-19,180481.0,3485.3684,2059.0,39.76249,185.0,3.57,49.07,1.1704,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,19,True,True,True
2021-07-20,182261.0,3519.7432,2060.0,39.7818,207.0,3.995,49.07,1.1592,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,20,True,True,True
2021-07-21,184103.0,3555.315,2063.0,39.839733,214.0,4.13,49.07,1.15,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,21,True,True,True
2021-07-22,185733.0,3586.7927,2066.0,39.89767,218.0,4.207,49.07,1.1132,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,22,True,True,True
2021-07-23,187362.0,3618.2512,2068.0,39.936295,227.0,4.381,49.07,1.0993,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,23,True,True,True
2021-07-24,188848.0,3646.9482,2073.0,40.032852,254.0,4.902,49.07,1.0882,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,24,True,True,True
2021-07-25,190166.0,3672.401,2077.0,40.110096,257.0,4.96,49.07,1.0908,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,25,True,True,True
2021-07-26,191531.0,3698.7612,2079.0,40.14872,244.0,4.709,49.07,1.0857,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,26,True,True,True
2021-07-27,193425.0,3735.3372,2083.0,40.225967,269.0,5.191,49.07,1.0629,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,27,True,True,True
2021-07-28,195096.0,3767.607,2085.0,40.264587,286.0,5.52,49.07,1.0259,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,28,True,True,True
2021-07-29,196806.0,3800.6296,2089.0,40.341835,285.0,5.5,49.07,1.0167,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,29,True,True,True
2021-07-30,198345.0,3830.35,2095.0,40.457706,299.0,5.77,49.07,0.9959,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,30,True,True,True
2021-07-31,199783.0,3858.12,2098.0,40.51564,317.0,6.118,49.07,0.995,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,7,31,True,True,True
2021-08-01,201001.0,3881.6416,2099.0,40.53495,324.0,6.253,49.07,0.9969,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,1,True,True,True
2021-08-02,202201.0,3904.8154,2104.0,40.631508,326.0,6.292,49.07,1.0,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,2,True,True,True
2021-08-03,203926.0,3938.128,2106.0,40.67013,331.0,6.388,49.07,1.0118,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,3,True,True,True
2021-08-04,205701.0,3972.4058,2109.0,40.728065,329.0,6.349,49.07,1.0422,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,4,True,True,True
2021-08-05,207405.0,4005.3127,2113.0,40.805313,369.0,7.121,49.07,1.0679,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,5,True,True,True
2021-08-06,209228.0,4040.5178,2116.0,40.863247,376.0,7.256,50.93,1.1036,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,6,True,True,True
2021-08-07,210956.0,4073.8882,2121.0,40.959805,377.0,7.276,50.93,1.1225,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,7,True,True,True
2021-08-08,212447.0,4102.6816,2125.0,41.037052,376.0,7.256,50.93,1.1278,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,8,True,True,True
2021-08-09,213983.0,4132.344,2134.0,41.210854,367.0,7.083,50.93,1.133,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,9,True,True,True
2021-08-10,216205.0,4175.2544,2135.0,41.230167,379.0,7.314,50.93,1.1319,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,10,True,True,True
2021-08-11,218192.0,4213.6265,2138.0,41.2881,387.0,7.469,50.93,1.0953,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,11,True,True,True
2021-08-12,220183.0,4252.0757,2144.0,41.403973,372.0,7.179,50.93,1.0805,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,12,True,True,True
2021-08-13,222111.0,4289.3086,2148.0,41.481216,369.0,7.121,50.93,1.0682,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,13,True,True,True
2021-08-14,223925.0,4324.34,2156.0,41.635708,386.0,7.449,50.93,1.0591,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,14,True,True,True
2021-08-15,225481.0,4354.388,2167.0,41.848137,374.0,7.218,50.93,1.0362,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,15,True,True,True
2021-08-16,226852.0,4380.8647,2173.0,41.964005,353.0,6.813,50.93,1.0004,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,16,True,True,True
2021-08-17,228656.0,4415.7026,2178.0,42.060562,354.0,6.832,50.93,0.9873,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,17,True,True,True
2021-08-18,230807.0,4457.2417,2191.0,42.311615,366.0,7.063,50.93,1.0354,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,18,True,True,True
2021-08-19,232859.0,4496.869,2197.0,42.427483,390.0,7.527,50.93,1.035,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,19,True,True,True
2021-08-20,234738.0,4533.1553,2202.0,42.52404,385.0,7.43,50.93,1.0099,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,20,True,True,True
2021-08-21,236364.0,4564.556,2215.0,42.77509,403.0,7.778,50.93,0.9957,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,21,True,True,True
2021-08-22,237778.0,4591.863,2222.0,42.91027,395.0,7.623,50.93,0.9982,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,22,True,True,True
2021-08-23,239287.0,4621.004,2228.0,43.026142,399.0,7.7,49.61,1.0123,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,23,True,True,True
2021-08-24,241435.0,4662.485,2237.0,43.199944,420.0,8.106,49.55,1.0132,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,24,True,True,True
2021-08-25,243317.0,4698.829,2257.0,43.586178,434.0,8.376,49.5,0.9798,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,25,True,True,True
2021-08-26,245153.0,4734.285,2265.0,43.74067,425.0,8.202,49.45,0.9708,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,26,True,True,True
2021-08-27,246946.0,4768.911,2276.0,43.953094,427.0,8.241,49.39,0.9669,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,27,True,True,True
2021-08-28,248564.0,4800.157,2279.0,44.011032,409.0,7.893,49.37,0.9775,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,28,True,True,True
2021-08-29,250049.0,4828.8345,2284.0,44.10759,404.0,7.797,49.36,0.9908,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,29,True,True,True
2021-08-30,251420.0,4855.311,2285.0,44.1269,396.0,7.642,49.3,0.9862,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,30,True,True,True
2021-08-31,253440.0,4894.3203,2292.0,44.26208,409.0,7.893,49.24,0.9948,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,8,31,True,True,True
2021-09-01,255401.0,4932.19,2303.0,44.474506,399.0,7.7,49.19,0.9855,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,1,True,True,True
2021-09-02,257110.0,4965.1934,2308.0,44.571064,371.0,7.16,49.13,0.9597,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,2,True,True,True
2021-09-03,258913.0,5000.012,2315.0,44.706245,367.0,7.083,49.06,0.9617,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,3,True,True,True
2021-09-04,260403.0,5028.7866,2321.0,44.822117,376.0,7.256,49.03,0.9684,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,4,True,True,True
2021-09-05,261777.0,5055.3203,2327.0,44.937984,363.0,7.006,49.03,1.0051,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,5,True,True,True
2021-09-06,263373.0,5086.1416,2330.0,44.99592,358.0,6.909,45.25,1.0456,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,6,True,True,True
2021-09-07,265421.0,5125.692,2334.0,45.073166,364.0,7.025,45.21,1.0542,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,7,True,True,True
2021-09-08,267470.0,5165.261,2343.0,45.24697,387.0,7.469,45.18,1.0496,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,8,True,True,True
2021-09-09,269362.0,5201.799,2348.0,45.34353,366.0,7.063,45.15,1.0238,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,9,True,True,True
2021-09-10,271227.0,5237.815,2358.0,45.536644,353.0,6.813,45.1,1.0086,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,10,True,True,True
2021-09-11,272982.0,5271.7065,2359.0,45.555954,352.0,6.793,45.08,1.0189,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,11,True,True,True
2021-09-12,274413.0,5299.3413,2360.0,45.575268,351.0,6.774,45.07,1.0169,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,12,True,True,True
2021-09-13,275909.0,5328.2314,2367.0,45.710445,342.0,6.6,45.03,1.0227,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,13,True,True,True
2021-09-14,277987.0,5368.361,2380.0,45.9615,340.0,6.562,45.01,1.0407,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,14,True,True,True
2021-09-15,279930.0,5405.8833,2386.0,46.077366,350.0,6.755,44.96,1.039,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,15,True,True,True
2021-09-16,281938.0,5444.6606,2389.0,46.1353,348.0,6.716,44.93,1.0448,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,16,True,True,True
2021-09-17,284022.0,5484.9062,2394.0,46.231857,332.0,6.407,44.88,1.05,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,17,True,True,True
2021-09-18,285931.0,5521.772,2404.0,46.424976,329.0,6.349,44.86,1.0609,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,18,True,True,True
2021-09-19,287534.0,5552.728,2409.0,46.521534,333.0,6.427,44.85,1.0529,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,19,True,True,True
2021-09-20,289263.0,5586.1177,2413.0,46.598778,332.0,6.407,44.85,1.0361,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,20,True,True,True
2021-09-21,290983.0,5619.334,2419.0,46.71465,328.0,6.33,44.85,0.9991,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,21,True,True,True
2021-09-22,292698.0,5652.453,2427.0,46.86914,317.0,6.118,44.85,1.0597,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,22,True,True,True
2021-09-23,295132.0,5699.4575,2441.0,47.139503,312.0,6.021,44.81,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,23,True,True,True
2021-09-24,298401.0,5762.587,2441.0,47.139503,309.0,5.963,44.77,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,24,True,True,True
2021-09-25,301170.0,5816.0605,2450.0,47.313305,339.0,6.542,44.74,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,25,True,True,True
2021-09-26,303553.0,5862.08,2456.0,47.429176,320.0,6.176,44.74,1.2172,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,26,True,True,True
2021-09-27,305840.0,5906.2456,2464.0,47.583668,319.0,6.156,44.66,1.2016,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,27,True,True,True
2021-09-28,308725.0,5961.9595,2474.0,47.776783,324.0,6.253,44.59,1.1378,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,28,True,True,True
2021-09-29,311287.0,6011.4355,2481.0,47.911964,331.0,6.388,44.53,1.0499,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,29,True,True,True
2021-09-30,313772.0,6059.425,2497.0,48.22095,336.0,6.485,44.47,0.9862,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,9,30,True,True,True
2021-10-01,316019.0,6102.818,2504.0,48.35613,323.0,6.234,44.38,0.9352,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,1,True,True,True
2021-10-02,318104.0,6143.0825,2507.0,48.414066,336.0,6.485,44.34,0.9284,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,2,True,True,True
2021-10-03,319777.0,6175.3906,2513.0,48.529934,346.0,6.677,44.34,0.9163,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,3,True,True,True
2021-10-04,321351.0,6205.787,2524.0,48.742363,348.0,6.716,44.31,0.8972,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,4,True,True,True
2021-10-05,323377.0,6244.912,2536.0,48.9741,346.0,6.677,44.23,0.8933,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,5,True,True,True
2021-10-06,325800.0,6291.704,2544.0,49.128593,354.0,6.832,44.18,0.9174,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,6,True,True,True
2021-10-07,327976.0,6333.726,2554.0,49.32171,375.0,7.237,44.1,0.8938,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,7,True,True,True
2021-10-08,329925.0,6371.3643,2560.0,49.437576,377.0,7.276,43.98,0.8572,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2021,10,8,True,True,True
