date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2020-04-01,9887.0,101.0,107.14286,190.93333,1.9504669,2.0690951,165.0,3.0,5.571429,3.1864064,0.05793466,0.10759294,76.0,1.467,75.93,0.9051,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,1,True,True,True
2020-04-02,9976.0,89.0,105.0,192.65205,1.7187283,2.027713,169.0,4.0,5.428571,3.2636526,0.07724621,0.10483415,78.0,1.505,75.93,0.7948,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,2,True,True,True
2020-04-03,10062.0,86.0,104.28571,194.31285,1.6607937,2.013919,174.0,5.0,5.0,3.3602104,0.096557766,0.096557766,80.0,1.544,75.93,0.7353,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,3,True,True,True
2020-04-04,10156.0,94.0,96.85714,196.12814,1.815286,1.870462,177.0,3.0,4.714286,3.418145,0.05793466,0.09104018,80.0,1.544,78.7,0.6998,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,4,True,True,True
2020-04-05,10237.0,81.0,93.42857,197.69237,1.5642358,1.8042508,183.0,6.0,4.428571,3.5340142,0.11586932,0.08552259,81.0,1.563,78.7,0.7079,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,5,True,True,True
2020-04-06,10284.0,47.0,89.0,198.60002,0.907643,1.7187283,186.0,3.0,4.0,3.591949,0.05793466,0.07724621,80.0,1.544,82.41,0.6847,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,6,True,True,True
2020-04-07,10331.0,47.0,77.85714,199.50766,0.907643,1.5035424,192.0,6.0,4.285714,3.7078183,0.11586932,0.0827638,77.0,1.486,82.41,0.6278,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,7,True,True,True
2020-04-08,10384.0,53.0,71.0,200.53117,1.0235124,1.3711203,200.0,8.0,5.0,3.8623106,0.15449242,0.096557766,80.0,1.544,82.41,0.5651,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,8,True,True,True
2020-04-09,10423.0,39.0,63.857143,201.28432,0.7531506,1.2331806,204.0,4.0,5.0,3.9395568,0.07724621,0.096557766,80.0,1.544,82.41,0.4603,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,9,True,True,True
2020-04-10,10450.0,27.0,55.42857,201.80574,0.52141196,1.0704118,208.0,4.0,4.857143,4.0168033,0.07724621,0.09379897,71.0,1.37,82.41,0.3873,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,10,True,True,True
2020-04-11,10480.0,30.0,46.285713,202.38509,0.5793466,0.8938491,211.0,3.0,4.857143,4.074738,0.05793466,0.09379897,67.0,1.293,82.41,0.3831,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,11,True,True,True
2020-04-12,10512.0,32.0,39.285713,203.00305,0.6179697,0.7586682,214.0,3.0,4.428571,4.1326723,0.05793466,0.08552259,67.0,1.293,82.41,0.4694,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,12,True,True,True
2020-04-13,10537.0,25.0,36.142857,203.48584,0.48278883,0.69797474,217.0,3.0,4.428571,4.190607,0.05793466,0.08552259,66.0,1.274,82.41,0.5337,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,13,True,True,True
2020-04-14,10564.0,27.0,33.285713,204.00725,0.52141196,0.64279884,222.0,5.0,4.285714,4.2871647,0.096557766,0.0827638,66.0,1.274,82.41,0.5483,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,14,True,True,True
2020-04-15,10591.0,27.0,29.571428,204.52866,0.52141196,0.57107025,225.0,3.0,3.5714285,4.3450994,0.05793466,0.06896983,65.0,1.254,82.41,0.5143,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,15,True,True,True
2020-04-16,10613.0,22.0,27.142857,204.95352,0.4248542,0.52417076,229.0,4.0,3.5714285,4.4223456,0.07724621,0.06896983,61.0,1.177,82.41,0.4472,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,16,True,True,True
2020-04-17,10635.0,22.0,26.428572,205.37837,0.4248542,0.51037675,230.0,1.0,3.142857,4.4416575,0.019311553,0.060693454,61.0,1.177,82.41,0.4064,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,17,True,True,True
2020-04-18,10653.0,18.0,24.714285,205.72598,0.34760797,0.47727126,232.0,2.0,3.0,4.4802804,0.038623106,0.05793466,61.0,1.177,73.15,0.3523,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,18,True,True,True
2020-04-19,10661.0,8.0,21.285715,205.88048,0.15449242,0.4110602,234.0,2.0,2.857143,4.5189037,0.038623106,0.055175867,57.0,1.1,73.15,0.3585,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,19,True,True,True
2020-04-20,10674.0,13.0,19.571428,206.13152,0.2510502,0.3779547,236.0,2.0,2.7142856,4.5575266,0.038623106,0.052417073,56.0,1.081,43.52,0.4246,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,20,True,True,True
2020-04-21,10683.0,9.0,17.0,206.30533,0.17380399,0.32829642,237.0,1.0,2.142857,4.576838,0.019311553,0.0413819,56.0,1.081,43.52,0.4324,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,21,True,True,True
2020-04-22,10694.0,11.0,14.714286,206.51776,0.2124271,0.28415573,238.0,1.0,1.8571428,4.59615,0.019311553,0.035864312,52.0,1.004,43.52,0.444,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,22,True,True,True
2020-04-23,10702.0,8.0,12.714286,206.67224,0.15449242,0.2455326,240.0,2.0,1.5714285,4.634773,0.038623106,0.030346727,49.0,0.946,43.52,0.4411,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,23,True,True,True
2020-04-24,10708.0,6.0,10.428572,206.78812,0.11586932,0.20139192,240.0,0.0,1.4285715,4.634773,0.0,0.027587933,42.0,0.811,43.52,0.4262,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,24,True,True,True
2020-04-25,10718.0,10.0,9.285714,206.98123,0.19311553,0.17932157,240.0,0.0,1.1428572,4.634773,0.0,0.022070346,46.0,0.888,43.52,0.43,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,25,True,True,True
2020-04-26,10728.0,10.0,9.571428,207.17435,0.19311553,0.18483916,242.0,2.0,1.1428572,4.673396,0.038623106,0.022070346,42.0,0.811,43.52,0.5322,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,26,True,True,True
2020-04-27,10738.0,10.0,9.142858,207.36746,0.19311553,0.17656277,243.0,1.0,1.0,4.6927075,0.019311553,0.019311553,42.0,0.811,43.52,0.6259,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,27,True,True,True
2020-04-28,10752.0,14.0,9.857142,207.63782,0.27036175,0.19035675,244.0,1.0,1.0,4.712019,0.019311553,0.019311553,38.0,0.733,43.52,0.5727,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,28,True,True,True
2020-04-29,10761.0,9.0,9.571428,207.81163,0.17380399,0.18483916,246.0,2.0,1.1428572,4.7506423,0.038623106,0.022070346,37.0,0.714,43.52,0.4963,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,29,True,True,True
2020-04-30,10765.0,4.0,9.0,207.88887,0.07724621,0.17380399,247.0,1.0,1.0,4.7699537,0.019311553,0.019311553,36.0,0.695,43.52,0.5081,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,4,30,True,True,True
2020-05-01,10774.0,9.0,9.428572,208.06268,0.17380399,0.18208036,248.0,1.0,1.1428572,4.789265,0.019311553,0.022070346,33.0,0.637,43.52,0.5363,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,1,True,True,True
2020-05-02,10780.0,6.0,8.857142,208.17854,0.11586932,0.17104518,250.0,2.0,1.4285715,4.8278885,0.038623106,0.027587933,29.0,0.56,43.52,0.6082,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,2,True,True,True
2020-05-03,10793.0,13.0,9.285714,208.4296,0.2510502,0.17932157,250.0,0.0,1.1428572,4.8278885,0.0,0.022070346,29.0,0.56,43.52,0.6067,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,3,True,True,True
2020-05-04,10801.0,8.0,9.0,208.58409,0.15449242,0.17380399,252.0,2.0,1.2857143,4.8665113,0.038623106,0.02482914,27.0,0.521,43.52,0.5719,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,4,True,True,True
2020-05-05,10804.0,3.0,7.428571,208.64203,0.05793466,0.14345725,254.0,2.0,1.4285715,4.9051347,0.038623106,0.027587933,27.0,0.521,43.52,0.611,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,5,True,True,True
2020-05-06,10806.0,2.0,6.428571,208.68065,0.038623106,0.1241457,255.0,1.0,1.2857143,4.924446,0.019311553,0.02482914,27.0,0.521,43.52,0.8578,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,6,True,True,True
2020-05-07,10810.0,4.0,6.428571,208.75789,0.07724621,0.1241457,256.0,1.0,1.2857143,4.9437575,0.019311553,0.02482914,25.0,0.482,43.52,1.315,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,7,True,True,True
2020-05-08,10822.0,12.0,6.857143,208.98964,0.23173864,0.13242207,256.0,0.0,1.1428572,4.9437575,0.0,0.022070346,24.0,0.463,43.52,1.8108,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,8,True,True,True
2020-05-09,10840.0,18.0,8.571428,209.33723,0.34760797,0.1655276,256.0,0.0,0.85714287,4.9437575,0.0,0.01655276,23.0,0.444,43.52,2.2011,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,9,True,True,True
2020-05-10,10874.0,34.0,11.571428,209.99384,0.65659285,0.22346227,256.0,0.0,0.85714287,4.9437575,0.0,0.01655276,23.0,0.444,43.52,2.1625,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,10,True,True,True
2020-05-11,10909.0,35.0,15.428572,210.66974,0.6759044,0.29794967,256.0,0.0,0.5714286,4.9437575,0.0,0.011035173,23.0,0.444,43.52,1.8807,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,11,True,True,True
2020-05-12,10936.0,27.0,18.857143,211.19115,0.52141196,0.36416072,258.0,2.0,0.5714286,4.982381,0.038623106,0.011035173,22.0,0.425,43.52,1.5954,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,12,True,True,True
2020-05-13,10962.0,26.0,22.285715,211.69325,0.5021004,0.43037176,259.0,1.0,0.5714286,5.0016923,0.019311553,0.011035173,20.0,0.386,43.52,1.418,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,13,True,True,True
2020-05-14,10991.0,29.0,25.857143,212.25328,0.56003505,0.4993416,260.0,1.0,0.5714286,5.0210037,0.019311553,0.011035173,22.0,0.425,43.52,1.1991,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,14,True,True,True
2020-05-15,11018.0,27.0,28.0,212.7747,0.52141196,0.5407235,260.0,0.0,0.5714286,5.0210037,0.0,0.011035173,22.0,0.425,43.52,0.9789,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,15,True,True,True
2020-05-16,11037.0,19.0,28.142857,213.14162,0.36691952,0.5434823,262.0,2.0,0.85714287,5.059627,0.038623106,0.01655276,18.0,0.347,43.52,0.8293,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,16,True,True,True
2020-05-17,11050.0,13.0,25.142857,213.39267,0.2510502,0.48554763,262.0,0.0,0.85714287,5.059627,0.0,0.01655276,18.0,0.347,43.52,0.8959,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,17,True,True,True
2020-05-18,11065.0,15.0,22.285715,213.68234,0.2896733,0.43037176,263.0,1.0,1.0,5.0789385,0.019311553,0.019311553,16.0,0.309,43.52,1.0024,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,18,True,True,True
2020-05-19,11078.0,13.0,20.285715,213.9334,0.2510502,0.39174867,263.0,0.0,0.71428573,5.0789385,0.0,0.013793967,15.0,0.289,43.52,1.1085,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,19,True,True,True
2020-05-20,11110.0,32.0,21.142857,214.55136,0.6179697,0.4083014,263.0,0.0,0.5714286,5.0789385,0.0,0.011035173,15.0,0.289,39.81,0.949,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,20,True,True,True
2020-05-21,11122.0,12.0,18.714285,214.7831,0.23173864,0.36140195,264.0,1.0,0.5714286,5.09825,0.019311553,0.011035173,16.0,0.309,39.81,1.0119,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,21,True,True,True
2020-05-22,11142.0,20.0,17.714285,215.16933,0.38623106,0.34209037,264.0,0.0,0.5714286,5.09825,0.0,0.011035173,16.0,0.309,39.81,1.1012,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,22,True,True,True
2020-05-23,11165.0,23.0,18.285715,215.6135,0.44416574,0.35312554,266.0,2.0,0.5714286,5.1368732,0.038623106,0.011035173,14.0,0.27,39.81,1.1614,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,23,True,True,True
2020-05-24,11190.0,25.0,20.0,216.09628,0.48278883,0.38623106,266.0,0.0,0.5714286,5.1368732,0.0,0.011035173,13.0,0.251,39.81,1.2276,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,24,True,True,True
2020-05-25,11206.0,16.0,20.142857,216.40527,0.30898485,0.38898987,267.0,1.0,0.5714286,5.1561847,0.019311553,0.011035173,13.0,0.251,39.81,1.4656,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,25,True,True,True
2020-05-26,11225.0,19.0,21.0,216.77219,0.36691952,0.4055426,269.0,2.0,0.85714287,5.194808,0.038623106,0.01655276,12.0,0.232,39.81,1.8273,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,26,True,True,True
2020-05-27,11265.0,40.0,22.142857,217.54465,0.7724621,0.42761296,269.0,0.0,0.85714287,5.194808,0.0,0.01655276,12.0,0.232,39.81,2.1239,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,27,True,True,True
2020-05-28,11344.0,79.0,31.714285,219.07027,1.5256127,0.61245215,269.0,0.0,0.71428573,5.194808,0.0,0.013793967,11.0,0.212,39.81,1.7873,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,28,True,True,True
2020-05-29,11402.0,58.0,37.142857,220.19034,1.1200701,0.7172863,269.0,0.0,0.71428573,5.194808,0.0,0.013793967,10.0,0.193,55.09,1.3883,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,29,True,True,True
2020-05-30,11441.0,39.0,39.42857,220.94348,0.7531506,0.761427,269.0,0.0,0.42857143,5.194808,0.0,0.00827638,10.0,0.193,55.09,1.1671,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,30,True,True,True
2020-05-31,11468.0,27.0,39.714287,221.46489,0.52141196,0.7669445,270.0,1.0,0.5714286,5.2141194,0.019311553,0.011035173,11.0,0.212,55.09,1.1953,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,5,31,True,True,True
2020-06-01,11503.0,35.0,42.42857,222.1408,0.6759044,0.8193616,271.0,1.0,0.5714286,5.233431,0.019311553,0.011035173,12.0,0.232,55.09,1.2285,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,1,True,True,True
2020-06-02,11541.0,38.0,45.142857,222.87463,0.73383904,0.8717787,272.0,1.0,0.42857143,5.252743,0.019311553,0.00827638,11.0,0.212,55.09,1.193,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,2,True,True,True
2020-06-03,11590.0,49.0,46.42857,223.8209,0.9462661,0.8966078,273.0,1.0,0.5714286,5.272054,0.019311553,0.011035173,8.0,0.154,55.09,1.1027,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,3,True,True,True
2020-06-04,11629.0,39.0,40.714287,224.57405,0.7531506,0.78625613,273.0,0.0,0.5714286,5.272054,0.0,0.011035173,9.0,0.174,55.09,1.1238,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,4,True,True,True
2020-06-05,11668.0,39.0,38.0,225.32721,0.7531506,0.73383904,273.0,0.0,0.5714286,5.272054,0.0,0.011035173,11.0,0.212,55.09,1.2,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,5,True,True,True
2020-06-06,11719.0,51.0,39.714287,226.3121,0.9848892,0.7669445,273.0,0.0,0.5714286,5.272054,0.0,0.011035173,14.0,0.27,55.09,1.2346,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,6,True,True,True
2020-06-07,11776.0,57.0,44.0,227.41286,1.1007586,0.8497084,273.0,0.0,0.42857143,5.272054,0.0,0.00827638,14.0,0.27,55.09,1.1697,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,7,True,True,True
2020-06-08,11813.0,37.0,44.285713,228.12738,0.7145275,0.8552259,273.0,0.0,0.2857143,5.272054,0.0,0.0055175866,14.0,0.27,53.24,1.1299,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,8,True,True,True
2020-06-09,11851.0,38.0,44.285713,228.86122,0.73383904,0.8552259,274.0,1.0,0.2857143,5.2913656,0.019311553,0.0055175866,18.0,0.347,53.24,1.0991,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,9,True,True,True
2020-06-10,11901.0,50.0,44.42857,229.8268,0.96557766,0.8579847,276.0,2.0,0.42857143,5.329989,0.038623106,0.00827638,20.0,0.386,53.24,1.0645,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2020,6,10,True,True,True
